"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","Lifestage","Volume","CPUE","Taxon"
"DOP 19-37-CSS-01 2019-04-10 ICF705",-121.694182,38.273645,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,6.15696,NA,2019-04-10 14:00:00,NA,NA,"Meso","Juvenile",7.51289,493.1524353,"Cyclopoid"
"DOP 19-37-CSS-01 2019-04-10 ICF706",-121.693188,38.270098,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-01","1",NA,75,17.9,0.186740439563487,0,"Surface",2019,NA,6.18744,NA,2019-04-10 13:25:00,8.55,NA,"Meso","Adult",11.84891112,45.57380797,"Cyclopoid"
"DOP 19-37-CSS-01 2019-04-10 ICF706",-121.693188,38.270098,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-01","1",NA,75,17.9,0.186740439563487,0,"Surface",2019,NA,6.18744,NA,2019-04-10 13:25:00,8.55,NA,"Meso","Juvenile",11.84891112,545.1977768,"Cyclopoid"
"DOP 19-37-CSS-02 2019-04-10 ICF707",-121.686702,38.24072,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,11.70432,NA,2019-04-10 12:48:00,NA,NA,"Meso","Adult",6.80289,396.8901452,"Cyclopoid"
"DOP 19-37-CSS-02 2019-04-10 ICF707",-121.686702,38.24072,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,11.70432,NA,2019-04-10 12:48:00,NA,NA,"Meso","Juvenile",6.80289,60.85648893,"Cyclopoid"
"DOP 19-37-CSS-02 2019-04-10 ICF708",-121.687041,38.241163,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-02","1",NA,54,16.6,0.133669986890616,6.54,"Surface",2019,NA,8.90016,NA,2019-04-10 11:49:00,9,NA,"Meso","Adult",8.287905983,59.36360777,"Cyclopoid"
"DOP 19-37-CSS-02 2019-04-10 ICF708",-121.687041,38.241163,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-02","1",NA,54,16.6,0.133669986890616,6.54,"Surface",2019,NA,8.90016,NA,2019-04-10 11:49:00,9,NA,"Meso","Juvenile",8.287905983,2.413154787,"Cyclopoid"
"DOP 19-37-CSS-03 2019-04-10 ICF710",-121.692632,38.304979,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-03","1",NA,71,15.5,0.186250850178907,2.76,"Surface",2019,NA,5.27304,NA,2019-04-10 14:44:00,7.91,NA,"Meso","Adult",8.295504144,925.8026838,"Cyclopoid"
"DOP 19-37-CSS-03 2019-04-10 ICF710",-121.692632,38.304979,NA,"Cache Slough","Outside","DOP",2019-04-10 07:00:00,"19-37-CSS-03","1",NA,71,15.5,0.186250850178907,2.76,"Surface",2019,NA,5.27304,NA,2019-04-10 14:44:00,7.91,NA,"Meso","Juvenile",8.295504144,530.4077876,"Cyclopoid"
"DOP 19-37-GBB-01 2019-04-12 ICF719",-122.040955,38.099303,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,6.64464,NA,2019-04-12 10:52:00,NA,NA,"Meso","Adult",8.39344,196.820374,"Cyclopoid"
"DOP 19-37-GBB-01 2019-04-12 ICF719",-122.040955,38.099303,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,6.64464,NA,2019-04-12 10:52:00,NA,NA,"Meso","Juvenile",8.39344,498.7228121,"Cyclopoid"
"DOP 19-37-GBB-01 2019-04-12 ICF720",-122.035948,38.101681,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-01","1",NA,62,14.8,0.0859730985594487,11.75,"Surface",2019,NA,6.5532,NA,2019-04-12 10:21:00,10.18,NA,"Meso","Adult",8.036322405,28.30896877,"Cyclopoid"
"DOP 19-37-GBB-01 2019-04-12 ICF720",-122.035948,38.101681,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-01","1",NA,62,14.8,0.0859730985594487,11.75,"Surface",2019,NA,6.5532,NA,2019-04-12 10:21:00,10.18,NA,"Meso","Juvenile",8.036322405,834.0257723,"Cyclopoid"
"DOP 19-37-GBB-01 2019-04-12 ICF721",-122.039974,38.107088,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-01","1",NA,30,15,0.0869326097219391,27.94,"Surface",2019,NA,2.52984,NA,2019-04-12 11:24:00,10.15,NA,"Meso","Adult",7.77208,39.11436835,"Cyclopoid"
"DOP 19-37-GBB-01 2019-04-12 ICF721",-122.039974,38.107088,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-01","1",NA,30,15,0.0869326097219391,27.94,"Surface",2019,NA,2.52984,NA,2019-04-12 11:24:00,10.15,NA,"Meso","Juvenile",7.77208,352.0293152,"Cyclopoid"
"DOP 19-37-GBB-02 2019-04-12 ICF722",-122.058037,38.098305,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,6.858,NA,2019-04-12 13:04:00,NA,NA,"Meso","Adult",4.97595,62.29966137,"Cyclopoid"
"DOP 19-37-GBB-02 2019-04-12 ICF722",-122.058037,38.098305,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,6.858,NA,2019-04-12 13:04:00,NA,NA,"Meso","Juvenile",4.97595,602.8999488,"Cyclopoid"
"DOP 19-37-GBB-02 2019-04-12 ICF723",-122.059727,38.09818,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-02","1",NA,45,15,0.0850137180561286,20.63,"Surface",2019,NA,7.55904,NA,2019-04-12 12:33:00,10.07,NA,"Meso","Adult",7.104281231,30.40420177,"Cyclopoid"
"DOP 19-37-GBB-02 2019-04-12 ICF723",-122.059727,38.09818,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-02","1",NA,45,15,0.0850137180561286,20.63,"Surface",2019,NA,7.55904,NA,2019-04-12 12:33:00,10.07,NA,"Meso","Juvenile",7.104281231,258.4357151,"Cyclopoid"
"DOP 19-37-GBB-02 2019-04-12 ICF724",-122.054509,38.105908,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-02","1",NA,60,15.1,0.083095335466724,16.87,"Surface",2019,NA,3.01752,NA,2019-04-12 11:59:00,10.17,NA,"Meso","Adult",7.46393,24.1159818,"Cyclopoid"
"DOP 19-37-GBB-02 2019-04-12 ICF724",-122.054509,38.105908,NA,"Grizzly Bay","Outside","DOP",2019-04-12 07:00:00,"19-37-GBB-02","1",NA,60,15.1,0.083095335466724,16.87,"Surface",2019,NA,3.01752,NA,2019-04-12 11:59:00,10.17,NA,"Meso","Juvenile",7.46393,263.936023,"Cyclopoid"
"DOP 19-37-LSR-01 2019-04-08 ICF696",-121.744654,38.082131,NA,"Decker","Outside","DOP",2019-04-08 07:00:00,"19-37-LSR-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,11.00328,NA,2019-04-08 11:46:00,NA,NA,"Meso","Adult",8.59352,129.8652938,"Cyclopoid"
"DOP 19-37-LSR-01 2019-04-08 ICF696",-121.744654,38.082131,NA,"Decker","Outside","DOP",2019-04-08 07:00:00,"19-37-LSR-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,11.00328,NA,2019-04-08 11:46:00,NA,NA,"Meso","Juvenile",8.59352,194.0997403,"Cyclopoid"
"DOP 19-37-LSR-01 2019-04-08 ICF697",-121.7434,38.084253,NA,"Decker","Outside","DOP",2019-04-08 07:00:00,"19-37-LSR-01","1",NA,67,14,0.0797393045187811,5.69,"Surface",2019,NA,11.18616,NA,2019-04-08 11:25:00,9.81,NA,"Meso","Adult",8.981871422,67.91457719,"Cyclopoid"
"DOP 19-37-LSR-01 2019-04-08 ICF697",-121.7434,38.084253,NA,"Decker","Outside","DOP",2019-04-08 07:00:00,"19-37-LSR-01","1",NA,67,14,0.0797393045187811,5.69,"Surface",2019,NA,11.18616,NA,2019-04-08 11:25:00,9.81,NA,"Meso","Juvenile",8.981871422,320.5568043,"Cyclopoid"
"DOP 19-38-CFF-01 2019-04-18 ICF762",-121.849225,38.058455,NA,"Confluence","Outside","DOP",2019-04-18 07:00:00,"19-38-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,8.86968,NA,2019-04-18 12:55:00,NA,NA,"Meso","Adult",12.4188,29.39092344,"Cyclopoid"
"DOP 19-38-CFF-01 2019-04-18 ICF762",-121.849225,38.058455,NA,"Confluence","Outside","DOP",2019-04-18 07:00:00,"19-38-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,8.86968,NA,2019-04-18 12:55:00,NA,NA,"Meso","Juvenile",12.4188,16.10461558,"Cyclopoid"
"DOP 19-38-CFF-01 2019-04-18 ICF764",-121.843222,38.057508,NA,"Confluence","Outside","DOP",2019-04-18 07:00:00,"19-38-CFF-01","1",NA,59,16.7,0.0754262980563329,13.26,"Surface",2019,NA,1.6764,NA,2019-04-18 12:15:00,9.63,NA,"Meso","Adult",6.86958,14.26579209,"Cyclopoid"
"DOP 19-38-CFF-01 2019-04-18 ICF764",-121.843222,38.057508,NA,"Confluence","Outside","DOP",2019-04-18 07:00:00,"19-38-CFF-01","1",NA,59,16.7,0.0754262980563329,13.26,"Surface",2019,NA,1.6764,NA,2019-04-18 12:15:00,9.63,NA,"Meso","Juvenile",6.86958,1.310123763,"Cyclopoid"
"DOP 19-38-CSS-02 2019-04-15 ICF733",-121.682484,38.236151,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,15.14856,NA,2019-04-15 10:58:00,NA,NA,"Meso","Adult",4.62644,58.36020785,"Cyclopoid"
"DOP 19-38-CSS-02 2019-04-15 ICF733",-121.682484,38.236151,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,15.14856,NA,2019-04-15 10:58:00,NA,NA,"Meso","Juvenile",4.62644,162.1116885,"Cyclopoid"
"DOP 19-38-CSS-02 2019-04-15 ICF734",-121.677437,38.233724,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-02","1",NA,29,15.7,0.0955745888896929,34,"Surface",2019,NA,19.26336,NA,2019-04-15 10:30:00,8.49,NA,"Meso","Adult",6.917704148,185.0324866,"Cyclopoid"
"DOP 19-38-CSS-02 2019-04-15 ICF734",-121.677437,38.233724,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-02","1",NA,29,15.7,0.0955745888896929,34,"Surface",2019,NA,19.26336,NA,2019-04-15 10:30:00,8.49,NA,"Meso","Juvenile",6.917704148,34.69359124,"Cyclopoid"
"DOP 19-38-CSS-03 2019-04-15 ICF735",-121.689933,38.256202,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,9.7536,NA,2019-04-15 12:32:00,NA,NA,"Meso","Adult",5.22247,107.994876,"Cyclopoid"
"DOP 19-38-CSS-03 2019-04-15 ICF735",-121.689933,38.256202,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,9.7536,NA,2019-04-15 12:32:00,NA,NA,"Meso","Juvenile",5.22247,87.31500612,"Cyclopoid"
"DOP 19-38-CSS-03 2019-04-15 ICF736",-121.696536,38.263882,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-03","1",NA,73,16.5,0.168170833781801,3.38,"Surface",2019,NA,4.29768,NA,2019-04-15 12:00:00,8.8,NA,"Meso","Adult",5.612508808,175.2038824,"Cyclopoid"
"DOP 19-38-CSS-03 2019-04-15 ICF736",-121.696536,38.263882,NA,"Cache Slough","Outside","DOP",2019-04-15 07:00:00,"19-38-CSS-03","1",NA,73,16.5,0.168170833781801,3.38,"Surface",2019,NA,4.29768,NA,2019-04-15 12:00:00,8.8,NA,"Meso","Juvenile",5.612508808,207.8690131,"Cyclopoid"
"DOP 19-38-GBB-01 2019-04-15 ICF739",-122.038492,38.103964,NA,"Grizzly Bay","Outside","DOP",2019-04-15 07:00:00,"19-38-GBB-01",NA,NA,48,14.9,0.0806980297525719,23.2,"Surface",2019,NA,3.23088,NA,2019-04-15 10:06:00,9.81,NA,"Meso","Adult",6.644170325,127.9316993,"Cyclopoid"
"DOP 19-38-GBB-01 2019-04-15 ICF739",-122.038492,38.103964,NA,"Grizzly Bay","Outside","DOP",2019-04-15 07:00:00,"19-38-GBB-01",NA,NA,48,14.9,0.0806980297525719,23.2,"Surface",2019,NA,3.23088,NA,2019-04-15 10:06:00,9.81,NA,"Meso","Juvenile",6.644170325,737.4886194,"Cyclopoid"
"DOP 19-38-LSC-01 2019-04-16 ICF746",-121.659806,38.281262,NA,"Cache Slough","Outside","DOP",2019-04-16 07:00:00,"19-38-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,12.192,NA,2019-04-16 13:01:00,NA,NA,"Meso","Adult",8.13172,51.15768866,"Cyclopoid"
"DOP 19-38-LSC-01 2019-04-16 ICF746",-121.659806,38.281262,NA,"Cache Slough","Outside","DOP",2019-04-16 07:00:00,"19-38-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,12.192,NA,2019-04-16 13:01:00,NA,NA,"Meso","Juvenile",8.13172,94.44496367,"Cyclopoid"
"DOP 19-38-LSC-01 2019-04-16 ICF747",-121.660317,38.279224,NA,"Cache Slough","Outside","DOP",2019-04-16 07:00:00,"19-38-LSC-01","1",NA,49,16.3,0.19163902296518,16.72,"Surface",2019,NA,12.25296,NA,2019-04-16 12:42:00,9.18,NA,"Meso","Adult",6.820616526,13.74509176,"Cyclopoid"
"DOP 19-38-LSC-01 2019-04-16 ICF747",-121.660317,38.279224,NA,"Cache Slough","Outside","DOP",2019-04-16 07:00:00,"19-38-LSC-01","1",NA,49,16.3,0.19163902296518,16.72,"Surface",2019,NA,12.25296,NA,2019-04-16 12:42:00,9.18,NA,"Meso","Juvenile",6.820616526,34.3627294,"Cyclopoid"
"DOP 19-38-LSC-01 2019-04-16 ICF748",-121.661345,38.279309,NA,"Cache Slough","Outside","DOP",2019-04-16 07:00:00,"19-38-LSC-01","1",NA,46,16.3,0.203906662601096,17.4,"Surface",2019,NA,2.34696,NA,2019-04-16 12:25:00,9.25,NA,"Meso","Adult",6.54708,74.4606756,"Cyclopoid"
"DOP 19-38-LSC-01 2019-04-16 ICF748",-121.661345,38.279309,NA,"Cache Slough","Outside","DOP",2019-04-16 07:00:00,"19-38-LSC-01","1",NA,46,16.3,0.203906662601096,17.4,"Surface",2019,NA,2.34696,NA,2019-04-16 12:25:00,9.25,NA,"Meso","Juvenile",6.54708,49.6404504,"Cyclopoid"
"DOP 19-38-RVV-02 2019-04-17 ICF759",-121.72869,38.099373,NA,"Decker","Outside","DOP",2019-04-17 07:00:00,"19-38-RVV-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,10.88136,NA,2019-04-17 11:39:00,NA,NA,"Meso","Adult",8.80289,35.44290568,"Cyclopoid"
"DOP 19-38-RVV-02 2019-04-17 ICF759",-121.72869,38.099373,NA,"Decker","Outside","DOP",2019-04-17 07:00:00,"19-38-RVV-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,10.88136,NA,2019-04-17 11:39:00,NA,NA,"Meso","Juvenile",8.80289,66.79624532,"Cyclopoid"
"DOP 19-38-RVV-02 2019-04-17 ICF760",-121.728382,38.09901,NA,"Decker","Outside","DOP",2019-04-17 07:00:00,"19-38-RVV-02","1",NA,50,13.6,0.0668050598616411,19.35,"Surface",2019,NA,10.11936,NA,2019-04-17 11:18:00,9.81,NA,"Meso","Adult",8.287905983,0,"Cyclopoid"
"DOP 19-38-RVV-02 2019-04-17 ICF760",-121.728382,38.09901,NA,"Decker","Outside","DOP",2019-04-17 07:00:00,"19-38-RVV-02","1",NA,50,13.6,0.0668050598616411,19.35,"Surface",2019,NA,10.11936,NA,2019-04-17 11:18:00,9.81,NA,"Meso","Juvenile",8.287905983,220.803663,"Cyclopoid"
"DOP 19-38-RVV-02 2019-04-17 ICF761",-121.730686,38.099739,NA,"Decker","Outside","DOP",2019-04-17 07:00:00,"19-38-RVV-02","1",NA,47,13.9,0.0672838993733861,19.95,"Surface",2019,NA,2.8956,NA,2019-04-17 10:55:00,9.7,NA,"Meso","Adult",8.18322,9.531700235,"Cyclopoid"
"DOP 19-38-RVV-02 2019-04-17 ICF761",-121.730686,38.099739,NA,"Decker","Outside","DOP",2019-04-17 07:00:00,"19-38-RVV-02","1",NA,47,13.9,0.0672838993733861,19.95,"Surface",2019,NA,2.8956,NA,2019-04-17 10:55:00,9.7,NA,"Meso","Juvenile",8.18322,20.16321204,"Cyclopoid"
"DOP 19-39-CFF-01 2019-04-23 ICF775",-121.834905,38.027463,NA,"Confluence","Outside","DOP",2019-04-23 07:00:00,"19-39-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,11.43,NA,2019-04-23 14:43:00,NA,NA,"Meso","Adult",8.04308,0.12433048,"Cyclopoid"
"DOP 19-39-CFF-01 2019-04-23 ICF775",-121.834905,38.027463,NA,"Confluence","Outside","DOP",2019-04-23 07:00:00,"19-39-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,11.43,NA,2019-04-23 14:43:00,NA,NA,"Meso","Juvenile",8.04308,0,"Cyclopoid"
"DOP 19-39-CFF-01 2019-04-23 ICF776",-121.835829,38.030265,NA,"Confluence","Outside","DOP",2019-04-23 07:00:00,"19-39-CFF-01","1",NA,113,17.4,0.074947191013999,8.43,"Surface",2019,NA,11.2776,NA,2019-04-23 14:24:00,9.4,NA,"Meso","Adult",10.55215818,36.39065994,"Cyclopoid"
"DOP 19-39-CFF-01 2019-04-23 ICF776",-121.835829,38.030265,NA,"Confluence","Outside","DOP",2019-04-23 07:00:00,"19-39-CFF-01","1",NA,113,17.4,0.074947191013999,8.43,"Surface",2019,NA,11.2776,NA,2019-04-23 14:24:00,9.4,NA,"Meso","Juvenile",10.55215818,20.18544419,"Cyclopoid"
"DOP 19-39-CSS-01 2019-04-26 ICF799",-121.68174,38.235546,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,12.52728,NA,2019-04-26 12:40:00,NA,NA,"Meso","Adult",6.41454,79.50687033,"Cyclopoid"
"DOP 19-39-CSS-01 2019-04-26 ICF799",-121.68174,38.235546,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-01",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,12.52728,NA,2019-04-26 12:40:00,NA,NA,"Meso","Juvenile",6.41454,774.8022461,"Cyclopoid"
"DOP 19-39-CSS-01 2019-04-26 ICF800",-121.678296,38.234127,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-01","1",NA,108,18.4,0.101342909780902,4.9,"Surface",2019,NA,13.13688,NA,2019-04-26 12:13:00,9.24,NA,"Meso","Adult",6.689759296,89.68932565,"Cyclopoid"
"DOP 19-39-CSS-01 2019-04-26 ICF800",-121.678296,38.234127,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-01","1",NA,108,18.4,0.101342909780902,4.9,"Surface",2019,NA,13.13688,NA,2019-04-26 12:13:00,9.24,NA,"Meso","Juvenile",6.689759296,1078.514141,"Cyclopoid"
"DOP 19-39-CSS-02 2019-04-26 ICF798",-121.669863,38.266885,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-02","1",NA,55,23,0.238906523433458,11.07,"Surface",2019,NA,8.13816,NA,2019-04-26 10:57:00,7.83,NA,"Meso","Adult",3.039264698,1658.295838,"Cyclopoid"
"DOP 19-39-CSS-02 2019-04-26 ICF798",-121.669863,38.266885,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-02","1",NA,55,23,0.238906523433458,11.07,"Surface",2019,NA,8.13816,NA,2019-04-26 10:57:00,7.83,NA,"Meso","Juvenile",3.039264698,5559.732922,"Cyclopoid"
"DOP 19-39-CSS-02 2019-04-26 ICF801",-121.66939,38.267849,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,6.858,NA,2019-04-26 11:32:00,NA,NA,"Meso","Adult",8.04308,0,"Cyclopoid"
"DOP 19-39-CSS-02 2019-04-26 ICF801",-121.66939,38.267849,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,6.858,NA,2019-04-26 11:32:00,NA,NA,"Meso","Juvenile",8.04308,0,"Cyclopoid"
"DOP 19-39-CSS-03 2019-04-26 ICF802",-121.690907,38.262187,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,7.04088,NA,2019-04-26 10:17:00,NA,NA,"Meso","Adult",8.74971,102.8605519,"Cyclopoid"
"DOP 19-39-CSS-03 2019-04-26 ICF802",-121.690907,38.262187,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,7.04088,NA,2019-04-26 10:17:00,NA,NA,"Meso","Juvenile",8.74971,910.3158848,"Cyclopoid"
"DOP 19-39-CSS-03 2019-04-26 ICF803",-121.694651,38.260286,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-03","1",NA,150,19.4,0.111934344347295,4.03,"Surface",2019,NA,4.32816,NA,2019-04-26 09:48:00,8.87,NA,"Meso","Adult",7.284948632,59.48337527,"Cyclopoid"
"DOP 19-39-CSS-03 2019-04-26 ICF803",-121.694651,38.260286,NA,"Cache Slough","Outside","DOP",2019-04-26 07:00:00,"19-39-CSS-03","1",NA,150,19.4,0.111934344347295,4.03,"Surface",2019,NA,4.32816,NA,2019-04-26 09:48:00,8.87,NA,"Meso","Juvenile",7.284948632,912.8410283,"Cyclopoid"
"DOP 19-39-RVV-02 2019-04-24 ICF787",-121.708937,38.099512,NA,"Decker","Outside","DOP",2019-04-24 07:00:00,"19-39-RVV-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,9.23544,NA,2019-04-24 14:02:00,NA,NA,"Meso","Adult",7.80584,72.59521931,"Cyclopoid"
"DOP 19-39-RVV-02 2019-04-24 ICF787",-121.708937,38.099512,NA,"Decker","Outside","DOP",2019-04-24 07:00:00,"19-39-RVV-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,9.23544,NA,2019-04-24 14:02:00,NA,NA,"Meso","Juvenile",7.80584,243.4075,"Cyclopoid"
"DOP 19-39-RVV-02 2019-04-24 ICF788",-121.709843,38.104417,NA,"Decker","Outside","DOP",2019-04-24 07:00:00,"19-39-RVV-02","1",NA,92,17.1,0.0691993652650217,1.08,"Surface",2019,NA,9.11352,NA,2019-04-24 13:41:00,9.24,NA,"Meso","Adult",7.411584661,58.28713018,"Cyclopoid"
"DOP 19-39-RVV-02 2019-04-24 ICF788",-121.709843,38.104417,NA,"Decker","Outside","DOP",2019-04-24 07:00:00,"19-39-RVV-02","1",NA,92,17.1,0.0691993652650217,1.08,"Surface",2019,NA,9.11352,NA,2019-04-24 13:41:00,9.24,NA,"Meso","Juvenile",7.411584661,207.2431295,"Cyclopoid"
"DOP 19-39-RVV-02 2019-04-24 ICF789",-121.707087,38.101263,NA,"Decker","Outside","DOP",2019-04-24 07:00:00,"19-39-RVV-02","1",NA,108,17.3,0.0720729687883155,7.1,"Surface",2019,NA,2.1336,NA,2019-04-24 13:19:00,9.33,NA,"Meso","Adult",7.4825,48.11226194,"Cyclopoid"
"DOP 19-39-RVV-02 2019-04-24 ICF789",-121.707087,38.101263,NA,"Decker","Outside","DOP",2019-04-24 07:00:00,"19-39-RVV-02","1",NA,108,17.3,0.0720729687883155,7.1,"Surface",2019,NA,2.1336,NA,2019-04-24 13:19:00,9.33,NA,"Meso","Juvenile",7.4825,253.3912462,"Cyclopoid"
"DOP 19-39-SBM-01 2019-04-23 ICF781",-121.98415,38.066547,NA,"Grizzly Bay","Outside","DOP",2019-04-23 07:00:00,"19-39-SBM-01","1",NA,59,16.8,0.0735099936578621,15.23,"Surface",2019,NA,5.39496,NA,2019-04-23 11:42:00,9.34,NA,"Meso","Adult",9.063762721,48.2691365,"Cyclopoid"
"DOP 19-39-SBM-01 2019-04-23 ICF781",-121.98415,38.066547,NA,"Grizzly Bay","Outside","DOP",2019-04-23 07:00:00,"19-39-SBM-01","1",NA,59,16.8,0.0735099936578621,15.23,"Surface",2019,NA,5.39496,NA,2019-04-23 11:42:00,9.34,NA,"Meso","Juvenile",9.063762721,34.20213101,"Cyclopoid"
"DOP 19-39-SBM-02 2019-04-23 ICF782",-122.031649,38.064759,NA,"Grizzly Bay","Outside","DOP",2019-04-23 07:00:00,"19-39-SBM-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,9.7536,NA,2019-04-23 10:45:00,NA,NA,"Meso","Adult",4.15873,103.8177521,"Cyclopoid"
"DOP 19-39-SBM-02 2019-04-23 ICF782",-122.031649,38.064759,NA,"Grizzly Bay","Outside","DOP",2019-04-23 07:00:00,"19-39-SBM-02",NA,NA,NA,NA,NA,NA,"Bottom",2019,NA,9.7536,NA,2019-04-23 10:45:00,NA,NA,"Meso","Juvenile",4.15873,60.17462062,"Cyclopoid"
"DOP 19-39-SBM-02 2019-04-23 ICF783",-122.027829,38.065718,NA,"Grizzly Bay","Outside","DOP",2019-04-23 07:00:00,"19-39-SBM-02","1",NA,57,16.7,0.0725519589829229,15.38,"Surface",2019,NA,10.668,NA,2019-04-23 10:22:00,9.47,NA,"Meso","Adult",9.361779509,82.03568555,"Cyclopoid"
"DOP 19-39-SBM-02 2019-04-23 ICF783",-122.027829,38.065718,NA,"Grizzly Bay","Outside","DOP",2019-04-23 07:00:00,"19-39-SBM-02","1",NA,57,16.7,0.0725519589829229,15.38,"Surface",2019,NA,10.668,NA,2019-04-23 10:22:00,9.47,NA,"Meso","Juvenile",9.361779509,34.18153565,"Cyclopoid"
"DOP 19-39-SBM-02 2019-04-23 ICF784",-122.032902,38.066449,NA,"Grizzly Bay","Outside","DOP",2019-04-23 07:00:00,"19-39-SBM-02","1",NA,42,17,0.0754262980563329,19.53,"Surface",2019,NA,1.46304,NA,2019-04-23 09:47:00,9.5,NA,"Meso","Adult",10.5429,47.80468372,"Cyclopoid"
